-8 8 -0.5
-8 8 0.5
-7.85226 8 0.5
-7.85226 8 -0.5
-7.70742 8 0.5
-7.70742 8 -0.5
-7.56542 8 0.5
-7.56542 8 -0.5
-7.42621 8 0.5
-7.42621 8 -0.5
-7.28972 8 0.5
-7.28972 8 -0.5
-7.1559 8 0.5
-7.1559 8 -0.5
-7.02471 8 0.5
-7.02471 8 -0.5
-6.89609 8 0.5
-6.89609 8 -0.5
-6.76999 8 0.5
-6.76999 8 -0.5
-6.64637 8 0.5
-6.64637 8 -0.5
-6.52516 8 0.5
-6.52516 8 -0.5
-6.40633 8 0.5
-6.40633 8 -0.5
-6.28983 8 0.5
-6.28983 8 -0.5
-6.17562 8 0.5
-6.17562 8 -0.5
-6.06364 8 0.5
-6.06364 8 -0.5
-5.95386 8 0.5
-5.95386 8 -0.5
-5.84623 8 0.5
-5.84623 8 -0.5
-5.7407 8 0.5
-5.7407 8 -0.5
-5.63725 8 0.5
-5.63725 8 -0.5
-5.53582 8 0.5
-5.53582 8 -0.5
-5.43639 8 0.5
-5.43639 8 -0.5
-5.3389 8 0.5
-5.3389 8 -0.5
-5.24332 8 0.5
-5.24332 8 -0.5
-5.14962 8 0.5
-5.14962 8 -0.5
-5.05775 8 0.5
-5.05775 8 -0.5
-4.96768 8 0.5
-4.96768 8 -0.5
-4.87938 8 0.5
-4.87938 8 -0.5
-4.79281 8 0.5
-4.79281 8 -0.5
-4.70793 8 0.5
-4.70793 8 -0.5
-4.62472 8 0.5
-4.62472 8 -0.5
-4.54314 8 0.5
-4.54314 8 -0.5
-4.46316 8 0.5
-4.46316 8 -0.5
-4.38475 8 0.5
-4.38475 8 -0.5
-4.30787 8 0.5
-4.30787 8 -0.5
-4.2325 8 0.5
-4.2325 8 -0.5
-4.15861 8 0.5
-4.15861 8 -0.5
-4.08616 8 0.5
-4.08616 8 -0.5
-4.01514 8 0.5
-4.01514 8 -0.5
-3.94551 8 0.5
-3.94551 8 -0.5
-3.87724 8 0.5
-3.87724 8 -0.5
-3.81031 8 0.5
-3.81031 8 -0.5
-3.74469 8 0.5
-3.74469 8 -0.5
-3.68036 8 0.5
-3.68036 8 -0.5
-3.61729 8 0.5
-3.61729 8 -0.5
-3.55546 8 0.5
-3.55546 8 -0.5
-3.49483 8 0.5
-3.49483 8 -0.5
-3.4354 8 0.5
-3.4354 8 -0.5
-3.37713 8 0.5
-3.37713 8 -0.5
-3.32 8 0.5
-3.32 8 -0.5
-3.264 8 0.5
-3.264 8 -0.5
-3.20909 8 0.5
-3.20909 8 -0.5
-3.15525 8 0.5
-3.15525 8 -0.5
-3.10247 8 0.5
-3.10247 8 -0.5
-3.05073 8 0.5
-3.05073 8 -0.5
-3 8 0.5
-3 8 -0.5
-2.94707 8 0.5
-2.94707 8 -0.5
-2.89414 8 0.5
-2.89414 8 -0.5
-2.84121 8 0.5
-2.84121 8 -0.5
-2.78828 8 0.5
-2.78828 8 -0.5
-2.73536 8 0.5
-2.73536 8 -0.5
-2.68243 8 0.5
-2.68243 8 -0.5
-2.6295 8 0.5
-2.6295 8 -0.5
-2.57657 8 0.5
-2.57657 8 -0.5
-2.52364 8 0.5
-2.52364 8 -0.5
-2.47071 8 0.5
-2.47071 8 -0.5
-2.41778 8 0.5
-2.41778 8 -0.5
-2.36485 8 0.5
-2.36485 8 -0.5
-2.31192 8 0.5
-2.31192 8 -0.5
-2.25899 8 0.5
-2.25899 8 -0.5
-2.20607 8 0.5
-2.20607 8 -0.5
-2.15314 8 0.5
-2.15314 8 -0.5
-2.10021 8 0.5
-2.10021 8 -0.5
-2.04728 8 0.5
-2.04728 8 -0.5
-1.99435 8 0.5
-1.99435 8 -0.5
-1.94142 8 0.5
-1.94142 8 -0.5
-1.88849 8 0.5
-1.88849 8 -0.5
-1.83556 8 0.5
-1.83556 8 -0.5
-1.78263 8 0.5
-1.78263 8 -0.5
-1.72971 8 0.5
-1.72971 8 -0.5
-1.67678 8 0.5
-1.67678 8 -0.5
-1.62385 8 0.5
-1.62385 8 -0.5
-1.57092 8 0.5
-1.57092 8 -0.5
-1.51799 8 0.5
-1.51799 8 -0.5
-1.46506 8 0.5
-1.46506 8 -0.5
-1.41213 8 0.5
-1.41213 8 -0.5
-1.3592 8 0.5
-1.3592 8 -0.5
-1.30627 8 0.5
-1.30627 8 -0.5
-1.25334 8 0.5
-1.25334 8 -0.5
-1.20042 8 0.5
-1.20042 8 -0.5
-1.14749 8 0.5
-1.14749 8 -0.5
-1.09456 8 0.5
-1.09456 8 -0.5
-1.04163 8 0.5
-1.04163 8 -0.5
-0.9887 8 0.5
-0.9887 8 -0.5
-0.935771 8 0.5
-0.935771 8 -0.5
-0.882842 8 0.5
-0.882842 8 -0.5
-0.829913 8 0.5
-0.829913 8 -0.5
-0.776985 8 0.5
-0.776985 8 -0.5
-0.724056 8 0.5
-0.724056 8 -0.5
-0.671127 8 0.5
-0.671127 8 -0.5
-0.618198 8 0.5
-0.618198 8 -0.5
-0.565269 8 0.5
-0.565269 8 -0.5
-0.51234 8 0.5
-0.51234 8 -0.5
-0.459411 8 0.5
-0.459411 8 -0.5
-0.406482 8 0.5
-0.406482 8 -0.5
-0.353553 8 0.5
-0.353553 8 -0.5
-0.303045 8 0.5
-0.303045 8 -0.5
-0.252538 8 0.5
-0.252538 8 -0.5
-0.20203 8 0.5
-0.20203 8 -0.5
-0.151523 8 0.5
-0.151523 8 -0.5
-0.101015 8 0.5
-0.101015 8 -0.5
-0.0505076 8 0.5
-0.0505076 8 -0.5
0 8 0.5
0 8 -0.5
0.0505076 8 0.5
0.0505076 8 -0.5
0.101015 8 0.5
0.101015 8 -0.5
0.151523 8 0.5
0.151523 8 -0.5
0.20203 8 0.5
0.20203 8 -0.5
0.252538 8 0.5
0.252538 8 -0.5
0.303045 8 0.5
0.303045 8 -0.5
0.353553 8 0.5
0.353553 8 -0.5
0.406482 8 0.5
0.406482 8 -0.5
0.459411 8 0.5
0.459411 8 -0.5
0.51234 8 0.5
0.51234 8 -0.5
0.565269 8 0.5
0.565269 8 -0.5
0.618198 8 0.5
0.618198 8 -0.5
0.671127 8 0.5
0.671127 8 -0.5
0.724056 8 0.5
0.724056 8 -0.5
0.776985 8 0.5
0.776985 8 -0.5
0.829913 8 0.5
0.829913 8 -0.5
0.882842 8 0.5
0.882842 8 -0.5
0.935771 8 0.5
0.935771 8 -0.5
0.9887 8 0.5
0.9887 8 -0.5
1.04163 8 0.5
1.04163 8 -0.5
1.09456 8 0.5
1.09456 8 -0.5
1.14749 8 0.5
1.14749 8 -0.5
1.20042 8 0.5
1.20042 8 -0.5
1.25334 8 0.5
1.25334 8 -0.5
1.30627 8 0.5
1.30627 8 -0.5
1.3592 8 0.5
1.3592 8 -0.5
1.41213 8 0.5
1.41213 8 -0.5
1.46506 8 0.5
1.46506 8 -0.5
1.51799 8 0.5
1.51799 8 -0.5
1.57092 8 0.5
1.57092 8 -0.5
1.62385 8 0.5
1.62385 8 -0.5
1.67678 8 0.5
1.67678 8 -0.5
1.72971 8 0.5
1.72971 8 -0.5
1.78263 8 0.5
1.78263 8 -0.5
1.83556 8 0.5
1.83556 8 -0.5
1.88849 8 0.5
1.88849 8 -0.5
1.94142 8 0.5
1.94142 8 -0.5
1.99435 8 0.5
1.99435 8 -0.5
2.04728 8 0.5
2.04728 8 -0.5
2.10021 8 0.5
2.10021 8 -0.5
2.15314 8 0.5
2.15314 8 -0.5
2.20607 8 0.5
2.20607 8 -0.5
2.25899 8 0.5
2.25899 8 -0.5
2.31192 8 0.5
2.31192 8 -0.5
2.36485 8 0.5
2.36485 8 -0.5
2.41778 8 0.5
2.41778 8 -0.5
2.47071 8 0.5
2.47071 8 -0.5
2.52364 8 0.5
2.52364 8 -0.5
2.57657 8 0.5
2.57657 8 -0.5
2.6295 8 0.5
2.6295 8 -0.5
2.68243 8 0.5
2.68243 8 -0.5
2.73536 8 0.5
2.73536 8 -0.5
2.78828 8 0.5
2.78828 8 -0.5
2.84121 8 0.5
2.84121 8 -0.5
2.89414 8 0.5
2.89414 8 -0.5
2.94707 8 0.5
2.94707 8 -0.5
3 8 0.5
3 8 -0.5
3.05028 8 0.5
3.05028 8 -0.5
3.10157 8 0.5
3.10157 8 -0.5
3.15388 8 0.5
3.15388 8 -0.5
3.20724 8 0.5
3.20724 8 -0.5
3.26166 8 0.5
3.26166 8 -0.5
