-7.92613 0.0252538 0 0.0999943 2.93142e-06 0 0.003164
-7.77984 0.0252538 0 0.0999704 4.61838e-06 0 0.00316369
-7.63642 0.0252538 0 0.0999427 4.9167e-06 0 0.0031649
-7.49581 0.0252538 0 0.099915 5.00867e-06 0 0.00316723
-7.35796 0.0252538 0 0.0998875 5.09629e-06 0 0.00317058
-7.22281 0.0252538 0 0.0998599 5.20337e-06 0 0.00317493
-7.09031 0.0252538 0 0.0998323 5.33186e-06 0 0.00318024
-6.9604 0.0252538 0 0.0998045 5.48168e-06 0 0.00318647
-6.83304 0.0252538 0 0.0997765 5.65271e-06 0 0.00319359
-6.70818 0.0252538 3.54981e-17 0.0997481 5.84495e-06 0 0.00320157
-6.58576 0.0252538 0 0.0997193 6.05852e-06 0 0.0032104
-6.46575 0.0252538 0 0.0996899 6.29363e-06 0 0.00322004
-6.34808 0.0252538 0 0.09966 6.55062e-06 0 0.00323049
-6.23272 0.0252538 0 0.0996295 6.82991e-06 0 0.00324173
-6.11963 0.0252538 2.67165e-17 0.0995983 7.13201e-06 0 0.00325374
-6.00875 0.0252538 0 0.0995663 7.45754e-06 0 0.00326652
-5.90004 0.0252538 0 0.0995334 7.80718e-06 0 0.00328006
-5.79346 0.0252538 0 0.0994997 8.18171e-06 0 0.00329435
-5.68898 0.0252538 2.84371e-17 0.0994651 8.58197e-06 0 0.00330938
-5.58654 0.0252538 0 0.0994294 9.00888e-06 0 0.00332515
-5.48611 0.0252538 0 0.0993927 9.46348e-06 0 0.00334166
-5.38764 0.0252538 0 0.0993549 9.94685e-06 0 0.0033589
-5.29111 0.0252538 0 0.099316 1.04602e-05 0 0.00337687
-5.19647 0.0252538 0 0.0992758 1.10047e-05 0 0.00339557
-5.10368 0.0252538 0 0.0992343 1.15818e-05 0 0.003415
-5.01271 0.0252538 3.25489e-17 0.0991916 1.21928e-05 0 0.00343517
-4.92353 0.0252538 -8.87429e-18 0.0991474 1.28393e-05 0 0.00345607
-4.83609 0.0252538 0 0.0991018 1.35229e-05 0 0.0034777
-4.75037 0.0252538 0 0.0990547 1.42453e-05 0 0.00350006
-4.66633 0.0252538 0 0.0990061 1.50082e-05 0 0.00352317
-4.58393 0.0252538 0 0.0989559 1.58135e-05 0 0.00354702
-4.50315 0.0252538 -6.41663e-17 0.098904 1.66632e-05 0 0.00357162
-4.42395 0.0252538 0 0.0988504 1.75594e-05 0 0.00359696
-4.34631 0.0252538 0 0.098795 1.85042e-05 0 0.00362306
-4.27019 0.0252538 5.85042e-17 0.0987378 1.94999e-05 0 0.00364992
-4.19555 0.0252538 -1.0069e-17 0.0986787 2.05491e-05 0 0.00367754
-4.12239 0.0252538 0 0.0986176 2.16541e-05 0 0.00370593
-4.05065 0.0252538 0 0.0985545 2.28176e-05 0 0.00373509
-3.98032 0.0252538 0 0.0984893 2.40425e-05 0 0.00376503
-3.91137 0.0252538 3.22152e-17 0.098422 2.53315e-05 0 0.00379576
-3.84378 0.0252538 -1.10764e-17 0.0983524 2.66879e-05 0 0.00382727
-3.7775 0.0252538 0 0.0982806 2.81149e-05 0 0.00385958
-3.71253 0.0252538 0 0.0982064 2.96157e-05 0 0.00389268
-3.64883 0.0252538 0 0.0981298 3.1194e-05 0 0.0039266
-3.58637 0.0252538 0 0.0980507 3.28535e-05 0 0.00396132
-3.52515 0.0252538 0 0.0979691 3.45984e-05 0 0.00399686
