25 2.47071 0.5
25 2.52364 -0.5
25 2.52364 0.5
25 2.57657 -0.5
25 2.57657 0.5
25 2.6295 -0.5
25 2.6295 0.5
25 2.68243 -0.5
25 2.68243 0.5
25 2.73536 -0.5
25 2.73536 0.5
25 2.78828 -0.5
25 2.78828 0.5
25 2.84121 -0.5
25 2.84121 0.5
25 2.89414 -0.5
25 2.89414 0.5
25 2.94707 -0.5
25 2.94707 0.5
25 3 -0.5
25 3 0.5
25 3.05075 -0.5
25 3.05075 0.5
25 3.10252 -0.5
25 3.10252 0.5
25 3.15532 -0.5
25 3.15532 0.5
25 3.20917 -0.5
25 3.20917 0.5
25 3.26411 -0.5
25 3.26411 0.5
25 3.32013 -0.5
25 3.32013 0.5
25 3.37728 -0.5
25 3.37728 0.5
25 3.43557 -0.5
25 3.43557 0.5
25 3.49503 -0.5
25 3.49503 0.5
25 3.55567 -0.5
25 3.55567 0.5
25 3.61752 -0.5
25 3.61752 0.5
25 3.68061 -0.5
25 3.68061 0.5
25 3.74496 -0.5
25 3.74496 0.5
25 3.8106 -0.5
25 3.8106 0.5
25 3.87754 -0.5
25 3.87754 0.5
25 3.94583 -0.5
25 3.94583 0.5
25 4.01547 -0.5
25 4.01547 0.5
25 4.08651 -0.5
25 4.08651 0.5
25 4.15897 -0.5
25 4.15897 0.5
25 4.23288 -0.5
25 4.23288 0.5
25 4.30826 -0.5
25 4.30826 0.5
25 4.38515 -0.5
25 4.38515 0.5
25 4.46357 -0.5
25 4.46357 0.5
25 4.54356 -0.5
25 4.54356 0.5
25 4.62515 -0.5
25 4.62515 0.5
25 4.70837 -0.5
25 4.70837 0.5
25 4.79325 -0.5
25 4.79325 0.5
25 4.87983 -0.5
25 4.87983 0.5
25 4.96814 -0.5
25 4.96814 0.5
25 5.05821 -0.5
25 5.05821 0.5
25 5.15008 -0.5
25 5.15008 0.5
25 5.24378 -0.5
25 5.24378 0.5
25 5.33936 -0.5
25 5.33936 0.5
25 5.43685 -0.5
25 5.43685 0.5
25 5.53628 -0.5
25 5.53628 0.5
25 5.6377 -0.5
25 5.6377 0.5
25 5.74115 -0.5
25 5.74115 0.5
25 5.84667 -0.5
25 5.84667 0.5
25 5.95429 -0.5
25 5.95429 0.5
25 6.06406 -0.5
25 6.06406 0.5
25 6.17602 -0.5
25 6.17602 0.5
25 6.29023 -0.5
25 6.29023 0.5
25 6.40671 -0.5
25 6.40671 0.5
25 6.52552 -0.5
25 6.52552 0.5
25 6.6467 -0.5
25 6.6467 0.5
25 6.77031 -0.5
25 6.77031 0.5
25 6.89638 -0.5
25 6.89638 0.5
25 7.02497 -0.5
25 7.02497 0.5
25 7.15614 -0.5
25 7.15614 0.5
25 7.28992 -0.5
25 7.28992 0.5
25 7.42637 -0.5
25 7.42637 0.5
25 7.56555 -0.5
25 7.56555 0.5
25 7.70751 -0.5
25 7.70751 0.5
25 7.85231 -0.5
25 7.85231 0.5
25 8 -0.5
25 8 0.5
25 -0.353553 -0.5
25 -0.303045 -0.5
25 -0.303045 0.5
25 -0.353553 0.5
25 -0.252538 -0.5
25 -0.252538 0.5
25 -0.20203 -0.5
25 -0.20203 0.5
25 -0.151523 -0.5
25 -0.151523 0.5
25 -0.101015 -0.5
25 -0.101015 0.5
25 -0.0505076 -0.5
25 -0.0505076 0.5
25 -3 -0.5
25 -2.94707 -0.5
25 -2.94707 0.5
25 -3 0.5
25 -2.89414 -0.5
25 -2.89414 0.5
25 -2.84121 -0.5
25 -2.84121 0.5
25 -2.78828 -0.5
25 -2.78828 0.5
25 -2.73536 -0.5
25 -2.73536 0.5
25 -2.68243 -0.5
25 -2.68243 0.5
25 -2.6295 -0.5
25 -2.6295 0.5
25 -2.57657 -0.5
25 -2.57657 0.5
25 -2.52364 -0.5
25 -2.52364 0.5
25 -2.47071 -0.5
25 -2.47071 0.5
25 -2.41778 -0.5
25 -2.41778 0.5
25 -2.36485 -0.5
25 -2.36485 0.5
25 -2.31192 -0.5
25 -2.31192 0.5
25 -2.25899 -0.5
25 -2.25899 0.5
25 -2.20607 -0.5
25 -2.20607 0.5
25 -2.15314 -0.5
25 -2.15314 0.5
25 -2.10021 -0.5
25 -2.10021 0.5
25 -2.04728 -0.5
25 -2.04728 0.5
25 -1.99435 -0.5
25 -1.99435 0.5
25 -1.94142 -0.5
25 -1.94142 0.5
25 -1.88849 -0.5
25 -1.88849 0.5
25 -1.83556 -0.5
25 -1.83556 0.5
25 -1.78263 -0.5
25 -1.78263 0.5
25 -1.72971 -0.5
25 -1.72971 0.5
25 -1.67678 -0.5
25 -1.67678 0.5
25 -1.62385 -0.5
25 -1.62385 0.5
25 -1.57092 -0.5
25 -1.57092 0.5
25 -1.51799 -0.5
25 -1.51799 0.5
25 -1.46506 -0.5
25 -1.46506 0.5
25 -1.41213 -0.5
25 -1.41213 0.5
25 -1.3592 -0.5
25 -1.3592 0.5
25 -1.30627 -0.5
25 -1.30627 0.5
25 -1.25334 -0.5
25 -1.25334 0.5
25 -1.20042 -0.5
25 -1.20042 0.5
25 -1.14749 -0.5
25 -1.14749 0.5
25 -1.09456 -0.5
25 -1.09456 0.5
25 -1.04163 -0.5
25 -1.04163 0.5
25 -0.9887 -0.5
25 -0.9887 0.5
25 -0.935771 -0.5
25 -0.935771 0.5
25 -0.882842 -0.5
25 -0.882842 0.5
25 -0.829913 -0.5
25 -0.829913 0.5
25 -0.776985 -0.5
25 -0.776985 0.5
25 -0.724056 -0.5
25 -0.724056 0.5
25 -0.671127 -0.5
25 -0.671127 0.5
25 -0.618198 -0.5
25 -0.618198 0.5
25 -0.565269 -0.5
25 -0.565269 0.5
25 -0.51234 -0.5
25 -0.51234 0.5
25 -0.459411 -0.5
25 -0.459411 0.5
25 -0.406482 -0.5
25 -0.406482 0.5
25 -8 -0.5
25 -7.85226 -0.5
25 -7.85226 0.5
25 -8 0.5
25 -7.70742 -0.5
25 -7.70742 0.5
25 -7.56542 -0.5
25 -7.56542 0.5
25 -7.42621 -0.5
25 -7.42621 0.5
25 -7.28972 -0.5
25 -7.28972 0.5
25 -7.1559 -0.5
25 -7.1559 0.5
25 -7.02471 -0.5
25 -7.02471 0.5
25 -6.89609 -0.5
25 -6.89609 0.5
25 -6.76999 -0.5
25 -6.76999 0.5
25 -6.64637 -0.5
25 -6.64637 0.5
25 -6.52516 -0.5
25 -6.52516 0.5
25 -6.40633 -0.5
25 -6.40633 0.5
25 -6.28983 -0.5
25 -6.28983 0.5
25 -6.17562 -0.5
25 -6.17562 0.5
25 -6.06364 -0.5
25 -6.06364 0.5
25 -5.95386 -0.5
25 -5.95386 0.5
25 -5.84623 -0.5
25 -5.84623 0.5
25 -5.7407 -0.5
25 -5.7407 0.5
25 -5.63725 -0.5
25 -5.63725 0.5
25 -5.53582 -0.5
25 -5.53582 0.5
25 -5.43639 -0.5
25 -5.43639 0.5
25 -5.3389 -0.5
25 -5.3389 0.5
25 -5.24332 -0.5
25 -5.24332 0.5
25 -5.14962 -0.5
25 -5.14962 0.5
25 -5.05775 -0.5
25 -5.05775 0.5
25 -4.96768 -0.5
25 -4.96768 0.5
25 -4.87938 -0.5
25 -4.87938 0.5
25 -4.79281 -0.5
25 -4.79281 0.5
25 -4.70793 -0.5
25 -4.70793 0.5
25 -4.62472 -0.5
25 -4.62472 0.5
25 -4.54314 -0.5
25 -4.54314 0.5
25 -4.46316 -0.5
25 -4.46316 0.5
25 -4.38475 -0.5
25 -4.38475 0.5
25 -4.30787 -0.5
25 -4.30787 0.5
25 -4.2325 -0.5
25 -4.2325 0.5
25 -4.15861 -0.5
25 -4.15861 0.5
25 -4.08616 -0.5
25 -4.08616 0.5
25 -4.01514 -0.5
25 -4.01514 0.5
25 -3.94551 -0.5
25 -3.94551 0.5
25 -3.87724 -0.5
25 -3.87724 0.5
25 -3.81031 -0.5
25 -3.81031 0.5
25 -3.74469 -0.5
25 -3.74469 0.5
25 -3.68036 -0.5
25 -3.68036 0.5
25 -3.61729 -0.5
25 -3.61729 0.5
25 -3.55546 -0.5
25 -3.55546 0.5
25 -3.49483 -0.5
25 -3.49483 0.5
25 -3.4354 -0.5
25 -3.4354 0.5
25 -3.37713 -0.5
25 -3.37713 0.5
25 -3.32 -0.5
25 -3.32 0.5
25 -3.264 -0.5
25 -3.264 0.5
25 -3.20909 -0.5
25 -3.20909 0.5
25 -3.15525 -0.5
25 -3.15525 0.5
25 -3.10247 -0.5
25 -3.10247 0.5
25 -3.05073 -0.5
25 -3.05073 0.5
